Prenda / Sku Lote,Familia,Marca,Modelo,Descripción,Imagenes,Precio Venta,Precio Promoción,Tienda,Tel. Tienda
MG2746,PANTALLAS (nuevo),HISENSE,75U75N,HISENSE 75 CLASS U75 SERIES MINI-LED QLED 4K GOOGLE TV 75U75N,---,"$ 12,999.00","$ 12,999.00",Cuajimalpa,55-4160-5660
SE1013,PANTALLAS (nuevo),CUORY,CUOHDTV32,SMART TV HD ANDROID BLUETOOTH WIFI DOLBY AUDIO 32 PULG,---,"$ 1,999.00","$ 1,999.00",Cuajimalpa,55-4160-5660
3045448.1,PANTALLAS (usado),LG,55UN6955ZUF,"PANTALLA LG 55UN6955ZUF-TAM:55 PANTLLA , 55 PULGADAS, AÑO 2021, CONTROL, CABLE DE CONEXION, COLOR NEGRO, DETALLES DE USO,",ver [1] fotos.,"$ 4,549.00","$ 4,549.00",Cuautepec,55-5985-0281
3045799.2,PANTALLAS (usado),LG,43LH5700UD,"PANTALLA LG 43LH5700UD-TAM:43 , SMART TV, CON CONTROL SIN CAJA, DETALLES DE USO",ver [1] fotos.,"$ 2,385.00","$ 2,385.00",Cuautepec,55-5985-0281
3045892.1,PANTALLAS (usado),TCL,65A445,"PANTALLA SMAR TV 4K 65´ TCL 65A445-TAM:OTRO CON CONTROL Y CABLE DE CONEXION, DETALLES DE USO",ver [1] fotos.,"$ 5,628.00","$ 5,628.00",Cuautepec,55-5985-0281
3046285.1,PANTALLAS (usado),HYUNDAI,HYLED4022AIM,"PANTALLA SMAR TV HYUNDAI HYLED4022AIM-TAM:40 SIN CAJA, CON CARGADOR, DETALLES DE USO",ver [1] fotos.,"$ 3,000.00","$ 3,000.00",Cuautepec,55-5985-0281
3046408.7,PANTALLAS (usado),HISENSE,SM,PANTALLA HISENSE SM-TAM:32 32H4000GM PANTALLA HIESENSE SIN CONTROL CON LIGEROS DETALLES DE USO,ver [1] fotos.,"$ 1,548.00","$ 1,548.00",Cuautepec,55-5985-0281
3046457.1,PANTALLAS (usado),SAMSUNG,UN32J4290AF,"PANTALLA SAMSUNG UN32J4290AF-TAM:32 PANTALLA EN CAJA CON CONTROL BASE EN CAJA, DETALLES DE USO",ver [1] fotos.,"$ 1,228.00","$ 1,228.00",Cuautepec,55-5985-0281
3046665.1,PANTALLAS (usado),SAMSUNG,UN75DU7000F,PANTALLA SAMSUNG UN75DU7000F-TAM:OTRO PANTALLA SAMSUNG DE 75 PULGADAS CON CAJA CONTROL Y BASE SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 11,200.00","$ 11,200.00",Cuautepec,55-5985-0281
3046817.1,PANTALLAS (usado),HISENSE,50A65KV,"PANTALLA SMART TV 4K HISENSE 50A65KV-TAM:50 SIN CAJA CON CONTROL, DETALLES DE USO",ver [1] fotos.,"$ 4,100.00","$ 4,100.00",Cuautepec,55-5985-0281
3046844.1,PANTALLAS (usado),SAMSUNG,UN43AU7000F,PANTALLA SAMSUNG UN43AU7000F-TAM:43 PANTALLA SAMSUNG 43 PULGADAS CON CONTROL LIGUEROS DETALLES DE USO,ver [1] fotos.,"$ 3,199.00","$ 3,199.00",Cuautepec,55-5985-0281
3046915.1,PANTALLAS (usado),DAEWOO,DAW32H,PANTALLA DAEWOO DAW32H-TAM:32 PANTALLA DAEWOO CEN CAJA SIN BASE Y CON CONTROL ROTO SE REALIZAN PRUEBAS DE FUNCIONEMIENTO,ver [1] fotos.,"$ 1,313.00","$ 1,313.00",Cuautepec,55-5985-0281
3047030.1,PANTALLAS (usado),ATVIO,ATV32SMR,ATVIO ATV32SMR-TAM:32 PANTALLA ATVIO TV 32 PULGADAS HD SMART TV LED ATV-32SMR SIN CAJA CON CONTROL,ver [1] fotos.,"$ 1,596.00","$ 1,596.00",Cuautepec,55-5985-0281
3047112.1,PANTALLAS (usado),PHILIPS,SM,"PHILIPS SM-TAM:32 PANTALLA LED 32"" PHILIPS DETALLES DE USO COLOR NEGRO",ver [1] fotos.,"$ 1,085.00","$ 1,085.00",Cuautepec,55-5985-0281
3047426.1,PANTALLAS (usado),LG,50UQ7570PUJ,"LG 50UQ7570PUJ-TAM:50 PANTALLA SMART TV 50"" EN PLASTICO NEGRO SIN CAJA CON CONTROL DETALLES DE USO CONTROL SIN TAPA DE BATERIAS",ver [1] fotos.,"$ 4,955.00","$ 4,955.00",Cuautepec,55-5985-0281
3047601.1,PANTALLAS (usado),VIOS,VI93935,"VIOS VI93935-TAM:50 PANTALLA SMART TV VIOS 50"" EN CAJA CON CONTROL SIN BASE LIGEROS DETALLES DE USO",ver [1] fotos,"$ 3,200.00","$ 3,200.00",Cuautepec,55-5985-0281
3047664.1,PANTALLAS (usado),POLAROID,TTV3215ILED,"PANTALLA LED, POLAROID TTV3215ILED-TAM:32 SIN CAJA, CON CONTROL GENÉRICO, DETALLES DE USO",ver [1] fotos,"$ 1,400.00","$ 1,400.00",Cuautepec,55-5985-0281
3047692.1,PANTALLAS (usado),LG,43LJ5550,"LG 43LJ5550-TAM:43 PANTALLA LG SMART TV 43"" SIN BASE CON CONTROL DETRALLES DE USO",ver [1] fotos.,"$ 2,970.00","$ 2,970.00",Cuautepec,55-5985-0281
3047780.1,PANTALLAS (usado),HISENSE,50H6G,"PANTALLA HISENSE 50H6G-TAM:50 50"" SMART TV COLOR NEGRA, EN CAJA CON CONTROL, SIN BASE, DETALLES DE USO",ver [1] fotos,"$ 3,744.00","$ 3,744.00",Cuautepec,55-5985-0281
3047893.1,PANTALLAS (usado),SAMSUNG,UN55AU8200F,"PANTALLA SAMSUNG UN55AU8200F-TAM:55 SIN CAJA CON CARGADOR, DETALLES DE USO",ver [1] fotos,"$ 5,130.00","$ 5,130.00",Cuautepec,55-5985-0281
MG1848,PANTALLAS (nuevo),SONY,KD55X80CK,"TV SONY 55 LED 4K X-REALITY PRO HDR X1 3840 X 2160 120HZ SMART TV FULL WEB, BLUETOOTH, ANDROID, GOOGLE ASISTANCE, ALEXA, CHROMECAST INTEGRADO, PROCESA",---,"$ 9,999.00","$ 9,999.00",Cuautepec,55-5985-0281
MG1895,PANTALLAS (nuevo),PHILIPS,50PFL4756 X,"TV PHILIPS 50 LED 4K 3840 X 2160 60HZ SMART TV ANDROID, BLUETOOTH, GOOGLE PLAY",---,"$ 4,999.00","$ 4,999.00",Cuautepec,55-5985-0281
MG2137T,PANTALLAS (nuevo),TOSHIBA,55C350LU,"55-INCH CLASS C350 SERIES LED 4K UHD SMART FIRE TV WITH ALEXA VOICE REMOTE (55C350LU, 2023 MODEL)",---,"$ 5,999.00","$ 5,999.00",Cuautepec,55-5985-0281
MG2579,PANTALLAS (nuevo),HISENSE,43QD65NF,"TV HISENSE 43 QLED 3840 X 2160P 60HZ SMART TV FIRE TV ALEXA INTEGRADO, BLUETOOTH",---,"$ 4,499.00","$ 4,499.00",Cuautepec,55-5985-0281
MG2589,PANTALLAS (nuevo),HISENSE,65QD65NF,"TV HISENSE 65 QLED 3840 X 2160P 60HZ SMART TV FIRE TV ALEXA INTEGRADO, BLUETOOTH",---,"$ 8,999.00","$ 8,999.00",Cuautepec,55-5985-0281
SE1013,PANTALLAS (nuevo),CUORY,CUOHDTV32,SMART TV HD ANDROID BLUETOOTH WIFI DOLBY AUDIO 32 PULG,---,"$ 1,999.00","$ 1,999.00",Cuautepec,55-5985-0281
SO3624,PANTALLAS (nuevo),HISENSE,75R6E3,TV HISENSE 75 LED 4K 3840 X 2160P 60HZ SMART TV ROKU INTEGRADO,---,"$ 11,999.00","$ 11,999.00",Cuautepec,55-5985-0281
258022913.1,PANTALLAS (usado),MITSUI,MTV2011LCD,"MITSUI MTV2011LCD-TAM:18 5 PANTALLA DE 18,5P COLOR BLANCO CON CONTROL DETALLES POR USO",ver [1] fotos.,$ 372.00,$ 372.00,Cuautepec Barrio Alto,55-4160-4154
258023139.1,PANTALLAS (usado),SONY,KDL50W800C,SONY KDL50W800C-TAM:50 PANTALLA SMART TV COLOR GRIS CON BVASE Y CONTROL DETALLES POR USO,ver [1] fotos.,"$ 3,499.00","$ 3,499.00",Cuautepec Barrio Alto,55-4160-4154
258023351.1,PANTALLAS (usado),SAMSUNG,933HDPLUS,"SAMSUNG 933HDPLUS-TAM:24 PANTALLA DE ""24""COLOR NEGRO SIN CONTROL DETALLES DE USO",ver [1] fotos.,$ 185.00,$ 185.00,Cuautepec Barrio Alto,55-4160-4154
258023621.1,PANTALLAS (usado),AURUS,2410LEDNTKH,"AURUS 2410LEDNTKH-TAM:24 PANTALLA LCD EN COLOR NEGRO 24"" CON CONTROL DETALLES POR USO",ver [1] fotos.,$ 477.00,$ 477.00,Cuautepec Barrio Alto,55-4160-4154
258023733.1,PANTALLAS (usado),SAMSUNG,UN32J4300AF,"SAMSUNG UN32J4300AF-TAM:32 PANTALLA DE ""32""SMART TV  SIN CAJA SIN BASE CON CONTROL DETALLES DE USO",ver [1] fotos.,$ 930.00,$ 930.00,Cuautepec Barrio Alto,55-4160-4154
258024997.1,PANTALLAS (usado),SONY,KDL40BX450,"PANTALLA LCD SIN CAJA CON CONTROL SONY KDL40BX450-TAM:40 CON LIGEROS GOLPES/RAYONES , FUNCIONANDO , EN MARCO COLOR NEGRO.",ver [1] fotos.,$ 848.00,$ 848.00,Cuautepec Barrio Alto,55-4160-4154
258025865.1,PANTALLAS (usado),LG,43LM5700PUA,"PANTALLA SMART TV 43'' SIN CAJA CON BASE Y CONTROL LG 43LM5700PUA-TAM:43 MINIMOS GOLPES/RAYONES , FUNCIONANDO.",ver [1] fotos,"$ 4,000.00","$ 4,000.00",Cuautepec Barrio Alto,55-4160-4154
258026141.1,PANTALLAS (usado),HISENSE,40H5F,HISENSE 40H5F-TAM:40 PANTALLA SMARTV CON CONTROL DE SHARP Y ATENA DETALLESD EUSO MINIMOS,ver [1] fotos.,"$ 3,300.00","$ 3,300.00",Cuautepec Barrio Alto,55-4160-4154
258026580.1,PANTALLAS (usado),HYUNDAI,HYLED5519N4KM,"HYUNDAI HYLED5519N4KM-TAM:55 PANTALLA SIN CAJA SIN BASE CON CONTROL SMART TV ""55""",ver [1] fotos.,"$ 5,408.00","$ 5,408.00",Cuautepec Barrio Alto,55-4160-4154
258026797.1,PANTALLAS (usado),HISENSE,55A6KV,"HISENSE 55A6KV-TAM:55 PANTALLA SMART TV ""55"" CON CONTROL SIN BASE DETALLES DE USO",ver [1] fotos.,"$ 3,187.00","$ 3,187.00",Cuautepec Barrio Alto,55-4160-4154
258027101.1,PANTALLAS (usado),SAMSUNG,SM,SAMSUNG SM-TAM:43 UN43TU7000B PANTALLA SMART TV CON CONTROL SIN BASE CON UN PIXEL MUERTO DETALLES DE USO,ver [1] fotos.,"$ 5,517.00","$ 5,517.00",Cuautepec Barrio Alto,55-4160-4154
258027421.1,PANTALLAS (usado),PIONEER,PLE32S11HD,"PIONEER PLE32S11HD-TAM:32 PANTALLA SMART TV ""32""CON CONTROL  SIN BASE DETALLES DE USO",ver [1] fotos.,"$ 2,102.00","$ 2,102.00",Cuautepec Barrio Alto,55-4160-4154
258027575.1,PANTALLAS (usado),SAMSUNG,UN49J5290AF,"PANTALLA SMART TV SAMSUNG UN49J5290AF-TAM:49 SIN CAJA CON CONTROL, DETALLES DE USO",ver [1] fotos.,"$ 4,500.00","$ 4,500.00",Cuautepec Barrio Alto,55-4160-4154
258027689.1,PANTALLAS (usado),SANSUI,SMX5019USM,"PANTALLA 50'' SMART TV SIN CAJA CON CONTROL Y BASE SANSUI SMX5019USM-TAM:50 MINIMOS GOLPES/RAYONES , FUNCIONANDO .",ver [1] fotos.,"$ 2,618.00","$ 2,618.00",Cuautepec Barrio Alto,55-4160-4154
258027720.1,PANTALLAS (usado),LG,32LQ630BPSA,PANTALLA LG 32LQ630BPSA-TAM:32 PANTALLA LG EN CAJA CON ACCESORIOS SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 2,375.00","$ 2,375.00",Cuautepec Barrio Alto,55-4160-4154
258027756.1,PANTALLAS (usado),ATVIO,ARK3216ILED,"PANTALLA SMART TV ROKU SIN CAJA CON BASE Y CONTROL ATVIO ARK3216ILED-TAM:32 MINIMOS GOLPES/RAYONES , FUNCIONANDO , EN COLOR NEGRO.",ver [1] fotos.,"$ 1,628.00","$ 1,628.00",Cuautepec Barrio Alto,55-4160-4154
258027796.1,PANTALLAS (usado),HKPRO,HKP43R02,"PANTALLA HKPRO HKP43R02-TAM:43 PANTALLA CON CAJA, CONTROL Y BASE SE REALIZAN PRUEBAS DE FUNCIONAMIENTO",ver [1] fotos,"$ 2,557.00","$ 2,557.00",Cuautepec Barrio Alto,55-4160-4154
258027834.1,PANTALLAS (usado),TCL,50S551G,"PANTALLA SMART TV 4K EN CJA CON BASE Y CONTROL TCL 50S551G-TAM:50 MINIMOS GOLPES/RAYONES , FUNCIONANDO , EN COLOR NEGRO.",ver [1] fotos,"$ 4,790.00","$ 4,790.00",Cuautepec Barrio Alto,55-4160-4154
258027855.1,PANTALLAS (usado),JVC,SI32RF,"PANTALLA SMART TV 32'' SIN CAJA CON BASE Y CONTROL JVC SI32RF-TAM:32 MINIMOS GOLPESA/RAYONES , FUNCIONANDO.",ver [1] fotos.,"$ 1,727.00","$ 1,727.00",Cuautepec Barrio Alto,55-4160-4154
258027905.1,PANTALLAS (usado),HKPRO,HKP50RUHD2,TELEVISIÓN HKPRO HKP50RUHD2-TAM:50 TELEVISI´N HKPRO 4K CON CAJA Y ACCESORIOS SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 3,465.00","$ 3,465.00",Cuautepec Barrio Alto,55-4160-4154
258027961.1,PANTALLAS (usado),LG,65UQ7570PUJ,PANTALLA LG 65UQ7570PUJ-TAM:65 PANTALLA LG CON ACCESORIOS Y CAJA SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 7,800.00","$ 7,800.00",Cuautepec Barrio Alto,55-4160-4154
258027987.1,PANTALLAS (usado),EKT,LEKT410B3800,PANTALLA EKT LEKT410B3800-TAM:40 PANTALLA LED CON DETALLES DE USO CONTROL SIN TAPA SE REALIZQAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 1,035.00","$ 1,035.00",Cuautepec Barrio Alto,55-4160-4154
258028092.1,PANTALLAS (usado),POLAROID,PTV55174KILED,PANTALLA POLAROID PTV55174KILED-TAM:55 PANTALLA ´55´ PULGADAS CON CONTROL SIN TAPA  SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 4,632.00","$ 4,632.00",Cuautepec Barrio Alto,55-4160-4154
258028101.1,PANTALLAS (usado),SAMSUNG,LH75BEDHVGFXZX,PANTALLA SAMSUNG LH75BEDHVGFXZX-TAM:OTRO PANTALLA DE ´75´PULGADAS  SAMSUNG CON CAJA Y ACCESORIOS SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 12,550.00","$ 12,550.00",Cuautepec Barrio Alto,55-4160-4154
258028319.1,PANTALLAS (usado),HISENSE,70A6NV,"PANTALLA SMART TV 70'' 4K EN CAJA CON CONTROL Y CABLE SIN BASE HISENSE 70A6NV-TAM:70 MINIMOS GOLPES/RAYONES , FUNCIONANDO.",ver [1] fotos.,"$ 9,620.00","$ 9,620.00",Cuautepec Barrio Alto,55-4160-4154
258028363.1,PANTALLAS (usado),LG,M2262D,"PANTALLA MONITOR 22'' SIN CAJA CON BASE SIN CONTROL LG M2262D-TAM:22 CON LIGEROS GOLPES/RAYONES , FUNCIONANDO , EN COLOR BLANCO.",ver [1] fotos.,$ 800.00,$ 800.00,Cuautepec Barrio Alto,55-4160-4154
258028414.1,PANTALLAS (usado),SAMSUNG,UN32J4300AF,PANTALLA SAMSUNG UN32J4300AF-TAM:32 PANTALLA SAMSUNG CON CONTROL SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos,"$ 2,577.00","$ 2,577.00",Cuautepec Barrio Alto,55-4160-4154
258028448.1,PANTALLAS (usado),LG,42LF5800UA,PANTALLA LG 42LF5800UA-TAM:42 PANTALLA CON DETALLES DE USO SE REALIZAN PRUEBAS DEE FUNCIONAMIENTO,ver [1] fotos.,"$ 1,894.00","$ 1,894.00",Cuautepec Barrio Alto,55-4160-4154
258028597.1,PANTALLAS (usado),SAMSUNG,SM,TELEVISION SAMSUNG SM-TAM:32 TELEVISIÓN SAMSUNG SIN CONTROL DETALLES DE USO SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,$ 435.00,$ 435.00,Cuautepec Barrio Alto,55-4160-4154
258028661.1,PANTALLAS (usado),RCA,RTV55Z2SM,PANTALLA RCA RTV55Z2SM-TAM:55 PANTALLA SMART TV CON CON CONTROL DETALLES DE USO SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos,"$ 3,030.00","$ 3,030.00",Cuautepec Barrio Alto,55-4160-4154
258028701.1,PANTALLAS (usado),POLAROID,PTV4317ILED,PANTALLA SMART TV POLAROID PTV4317ILED-TAM:43 PANTALLA CON LIGUEROS DETALLES DE USO SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos,"$ 2,392.00","$ 2,392.00",Cuautepec Barrio Alto,55-4160-4154
258028841.1,PANTALLAS (usado),TCL,32A341,PANTALLA TCL 32A341-TAM:32 PANTALLA CON LIGUEROS DETALLES DE USO SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos,"$ 1,914.00","$ 1,914.00",Cuautepec Barrio Alto,55-4160-4154
258028976.1,PANTALLAS (usado),SAMSUNG,UN49K6500AFXZX,"PANTALLA CURVA 49'' SIN CAJA CON BASE Y CONTROL SAMSUNG UN49K6500AFXZX-TAM:49 CON ALGUNOS GOLPES/RAYONES , FUNCIONANDO.",ver [1] fotos,"$ 4,821.00","$ 4,821.00",Cuautepec Barrio Alto,55-4160-4154
BU1164,PANTALLAS (nuevo),HISENSE,50R6E,TV HISENSE 50 LED 4K 3840 X 2160P 60HZ SMART TV CON ROKU INTEGRADO,---,"$ 4,999.00","$ 4,999.00",Cuautepec Barrio Alto,55-4160-4154
MG1471T,PANTALLAS (nuevo),SAMSUNG,UN60TU700DFXZA,"TV SAMSUNG 60 LED 4K 3840 X 2160 120HZ SMART TV BLUETOOTH, GOOGLE ASSISTANT Y ALEXA",---,"$ 9,999.00","$ 9,999.00",Cuautepec Barrio Alto,55-4160-4154
MG1592T,PANTALLAS (nuevo),ELEMENT,E4AA43R,TV ELEMENT 43 LED 4K 3840 X 2160P 60HZ SMART TV CON ROKU INTEGRADO,---,"$ 3,999.00","$ 3,999.00",Cuautepec Barrio Alto,55-4160-4154
MG2579,PANTALLAS (nuevo),HISENSE,43QD65NF,"TV HISENSE 43 QLED 3840 X 2160P 60HZ SMART TV FIRE TV ALEXA INTEGRADO, BLUETOOTH",---,"$ 4,499.00","$ 4,499.00",Cuautepec Barrio Alto,55-4160-4154
MG2746,PANTALLAS (nuevo),HISENSE,75U75N,HISENSE 75 CLASS U75 SERIES MINI-LED QLED 4K GOOGLE TV 75U75N,---,"$ 12,999.00","$ 12,999.00",Cuautepec Barrio Alto,55-4160-4154
SE1013,PANTALLAS (nuevo),CUORY,CUOHDTV32,SMART TV HD ANDROID BLUETOOTH WIFI DOLBY AUDIO 32 PULG,---,"$ 1,999.00","$ 1,999.00",Cuautepec Barrio Alto,55-4160-4154
SO3369T,PANTALLAS (nuevo),SEIKI,SC39HS950N,TV SEIKI 39 LED 1080P 60HZ,---,"$ 2,899.00","$ 2,899.00",Cuautepec Barrio Alto,55-4160-4154
SO3486,PANTALLAS (nuevo),HISENSE,58R6E,TV HISENSE 58 LED 4K 3840 X 2160P 60HZ SMART TV CON ROKU INTEGRADO,---,"$ 6,699.00","$ 6,699.00",Cuautepec Barrio Alto,55-4160-4154
71020590.1,PANTALLAS (usado),SAMSUNG,UN50J5350AF,"SAMSUNG UN50J5350AF-TAM:50 SAMSUNG UN50J5300AF 50\"" FULL HD SMART TV NEGRO  CON BASE Y CONTROL REMOTO",ver [1] fotos.,"$ 4,400.00","$ 4,400.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
71021152.1,PANTALLAS (usado),MAKENA,40S2,MAKENA 40S2-TAM:40 PANTALLA MAKENA SMATV CON CONTROL Y CABLE DE CORRIENTE,ver [1] fotos.,"$ 2,114.00","$ 2,114.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
71021258.1,PANTALLAS (usado),HISENSE,40H5500F,"HISENSE 40H5500F-TAM:40 TELEVISION DE 40PULGADAS CONTROL REMOTO, CON DETALLES DE USO QUE NO AFECTAN SU FUNCIONAMIENTO.",ver [1] fotos.,"$ 2,571.00","$ 2,571.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
71021310.1,PANTALLAS (usado),COBIA,CLEDTV3217,"COBIA CLEDTV3217-TAM:32 TV DE 32"" COBIA CLEDTV3217 CON BASE, CONTROL REMOTO Y ANTENA",ver [1] fotos.,"$ 1,522.00","$ 1,522.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
71021457.1,PANTALLAS (usado),PHILIPS,40PFL6654F8,PHILIPS 40PFL6654F8-TAM:40 TV PHILIPS 40 PULGADAS FULL HD SMART TV LED CON CONTROL,ver [1] fotos,"$ 3,602.00","$ 3,602.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
71021527.1,PANTALLAS (usado),JVC,SI50UR,JVC SI50UR-TAM:50 PANTALLA JVC ROKU DE 50 PULGADAS CON CONTROL Y CABLE,ver [1] fotos.,"$ 4,670.00","$ 4,670.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
71021634.1,PANTALLAS (usado),HISENSE,50A6H,"HISENSE 50A6H-TAM:50 PANTALLA HISENSE DE 50 PULGADAS CON COTROL, CABLE DE CORRIENTE Y BASE",ver [1] fotos,"$ 4,500.00","$ 4,500.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
MG1895,PANTALLAS (nuevo),PHILIPS,50PFL4756 X,"TV PHILIPS 50 LED 4K 3840 X 2160 60HZ SMART TV ANDROID, BLUETOOTH, GOOGLE PLAY",---,"$ 4,999.00","$ 4,999.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
MG2087,PANTALLAS (nuevo),PHILIPS,50PUL7552,"TV PHILIPS 50 LED 4K 3840 X 2160 60HZ SMART TV ANDROID, BLUETOOTH, GOOGLE PLAY",---,"$ 4,999.00","$ 4,999.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
MG2119,PANTALLAS (nuevo),TCL,70S470G,TV TCL 70 S-CLASS 4K UHD LED HDR 60HZ GOOGLE TV ALEXA,---,"$ 9,999.00","$ 9,999.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
MG2746,PANTALLAS (nuevo),HISENSE,75U75N,HISENSE 75 CLASS U75 SERIES MINI-LED QLED 4K GOOGLE TV 75U75N,---,"$ 12,999.00","$ 12,999.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
SE1013,PANTALLAS (nuevo),CUORY,CUOHDTV32,SMART TV HD ANDROID BLUETOOTH WIFI DOLBY AUDIO 32 PULG,---,"$ 1,999.00","$ 1,999.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
89015785.1,PANTALLAS (usado),HISENSE,75R6E4,"PANTALLLA , HISENSE 75R6E4-TAM:OTRO , PANTALLA 75"", HISENSE , CON PATAS, CON CABLE CORRIENTE, CON CONTROL, BUEN ESTADO",ver [1] fotos.,"$ 4,813.00","$ 4,813.00",Cuautla Morelos,55-4160-5836
BU1165,PANTALLAS (nuevo),HISENSE,43R6E,TV HISENSE 43 LED 4K 3840 X 2160P 60HZ SMART TV CON ROKU INTEGRADO,---,"$ 3,999.00","$ 3,999.00",Cuautla Morelos,55-4160-5836
MG1393,PANTALLAS (nuevo),LG,43UP7670PUC,"TV LG 43 LED 4K 3840 X 2160P 120HZ SMART TV FULL WEB, BLUETOOTH, GOOGLE ASSISTANT Y RECONOCIMIENTO DE VOZ",---,"$ 4,999.00","$ 4,999.00",Cuautla Morelos,55-4160-5836
MG1603,PANTALLAS (nuevo),TCL,55S446,TV TCL 55 LED 4K UHD 3840 X 2160 60HZ SMART TV FULL WEB ANDROID TV GOOGLE ASSISTANT Y BLUETOOTH,---,"$ 5,999.00","$ 5,999.00",Cuautla Morelos,55-4160-5836
MG2059,PANTALLAS (nuevo),HISENSE,50A65K,"TV HISENSE 50 LED 4K 3840 X 2160P 60HZ SMART TV ANDROID, GOOGLE ASSISTANT, COMPATIBLE CON ALEXA, GOOGLE PLAY APP STORE",---,"$ 5,499.00","$ 5,499.00",Cuautla Morelos,55-4160-5836
MG2094,PANTALLAS (nuevo),HISENSE,75A65K,"TV HISENSE 75 LED 4K 3840 X 2160P 60HZ SMART TV ANDROID, GOOGLE ASSISTANT, COMPATIBLE CON ALEXA, GOOGLE PLAY APP STORE",---,"$ 11,999.00","$ 11,999.00",Cuautla Morelos,55-4160-5836
MG2578,PANTALLAS (nuevo),HISENSE,50QD65NF,"TV HISENSE 50 QLED 3840 X 2160P 60HZ SMART TV FIRE TV ALEXA INTEGRADO, BLUETOOTH",---,"$ 5,999.00","$ 5,999.00",Cuautla Morelos,55-4160-5836
MG2579,PANTALLAS (nuevo),HISENSE,43QD65NF,"TV HISENSE 43 QLED 3840 X 2160P 60HZ SMART TV FIRE TV ALEXA INTEGRADO, BLUETOOTH",---,"$ 4,499.00","$ 4,499.00",Cuautla Morelos,55-4160-5836
MG2589,PANTALLAS (nuevo),HISENSE,65QD65NF,"TV HISENSE 65 QLED 3840 X 2160P 60HZ SMART TV FIRE TV ALEXA INTEGRADO, BLUETOOTH",---,"$ 8,999.00","$ 8,999.00",Cuautla Morelos,55-4160-5836
SE1013,PANTALLAS (nuevo),CUORY,CUOHDTV32,SMART TV HD ANDROID BLUETOOTH WIFI DOLBY AUDIO 32 PULG,---,"$ 1,999.00","$ 1,999.00",Cuautla Morelos,55-4160-5836
SO3386,PANTALLAS (nuevo),HISENSE,43H4030F,TV HISENSE 43 LED 720P 60HZ SMART TV + ROKU,---,"$ 3,899.00","$ 3,899.00",Cuautla Morelos,55-4160-5836
SO3486,PANTALLAS (nuevo),HISENSE,58R6E,TV HISENSE 58 LED 4K 3840 X 2160P 60HZ SMART TV CON ROKU INTEGRADO,---,"$ 6,699.00","$ 6,699.00",Cuautla Morelos,55-4160-5836
256018489.1,PANTALLAS (usado),HIKERS,43A4KV,HIKERS 43A4KV-TAM:43 TV HISENSE 43 PULGADAS FULL HD SMART TV LED 43A4KV CAJA,ver [1] fotos.,"$ 3,177.00","$ 3,177.00",Ecatepec Center Plazas,55-4160-5881
30089282.1,PANTALLAS (usado),PANASONIC,TCL42U30X,"PANASONIC TCL42U30X-TAM:41 , PANTALLA LED PANASONIC 42 PULGADAS, NO SMARTV, CONDICIONES DE USO, COLOR NEGRO, CON CONTROL,",ver [1] fotos.,"$ 1,736.00","$ 1,736.00",Ecatepec Center Plazas,55-4160-5881
30091202.1,PANTALLAS (usado),HKPRO,HKP65RUHD1,"HKPRO HKP65RUHD1-TAM:65 PANTALLA LED HKPRO ROKU TV 65 PULGADAS HKP65RUHD1 , CONTROL BASE DE PATITAS COLOCADAS , PUERTOS HDMI, USB, ARTICULO EN BUENAS CONDICIONES",ver [1] fotos.,"$ 2,999.00","$ 2,999.00",Ecatepec Center Plazas,55-4160-5881
